"","Customer_ID","Recency","Frequency","Count_of_transactions","Total_Amount","DPR","Age","Avg_Amount","CSI","months_inactive","CLV"
"4704","17102",0,0,1,25.5,1,261,25.5,"2",NA,NA
"4705","17103",0,0,1,424.3,32,722,424.3,"4",0,14.662318422323
"4706","17104",0,0,1,474.03,19,423,474.03,"3",0,26.0102951828892
"4707","17105",147,1,2,665.78,80,306,332.89,"5",0.0550405742821473,8.6595969832964
"4708","17106",0,0,1,481.58,51,389,481.58,"4",0,41.4521467092551
"4709","17107",644,8,9,16052.72,377,677,1783.63555555555,"5",0.0320876930742402,548.238838064763
"4710","17108",0,0,1,174.95,9,663,174.95,"1",0,11.3999289922172
"4711","17109",468,5,6,1291.71,124,497,215.285,"3",0.113053542673108,96.0062501259159
"4712","17110",445,2,3,499.9,38,610,166.633333333333,"5",0.309027777777778,36.0360101152916
"4713","17111",378,1,2,459.58,44,425,229.79,"5",0.268085106382979,16.7654682714276
"4714","17112",0,0,1,197.57,44,502,197.57,"3",0,7.52844861135576
"4715","17113",123,4,5,2305.59,122,697,461.118,"4",0.0261058032554848,154.338902628223
"4716","17114",329,7,8,801.12,85,334,100.14,"2",0.0898907103825137,65.1404979484914
"4717","17115",726,6,7,2761.49,102,734,394.498571428572,"5",0.203361344537815,118.578586318532
"4718","17116",0,0,1,389.78,47,648,389.78,"2",0,15.0881642686984
"4719","17117",0,0,1,116.2,9,288,116.2,"2",0,7.00466074489395
"4720","17118",0,0,1,157.02,10,317,157.02,"2",0,9.450949878352
"4721","17119",56,1,2,606.91,35,59,303.455,"3",0.0549428104575163,26.5172414150522
"4722","17120",0,0,1,307.46,18,233,307.46,"3",0,11.7931324981339
"4723","17121",0,0,1,314.74,12,402,314.74,"3",0,23.6329911923807
"4724","17122",380,3,4,570.5,23,499,142.625,"3",0.436781609195402,32.6933479956747
"4725","17123",411,2,3,977.17,37,572,325.723333333333,"5",0.326190476190476,62.7820430061489
"4726","17124",0,0,1,294.24,31,185,294.24,"3",0,8.82483344013888
"4727","17125",0,0,1,230.5,34,50,230.5,"2",0,12.1224637551461
"4728","17126",313,6,7,2016.43,295,465,288.061428571429,"3",0.0234984984984985,37.7481445199241
"4729","17127",307,4,5,1155.03,27,735,231.006,"3",0.284220679012346,33.3250610614116
"4730","17128",0,0,1,157.09,14,334,157.09,"3",0,10.7869913891256
"4731","17129",0,0,1,31.85,2,520,31.85,"2",0,0.333851815979137
"4732","17131",70,3,4,2463.17,78,75,615.7925,"5",0.0175543024227235,143.146641381913
"4733","17132",36,1,2,1220.91,62,488,610.455,"5",0.0171428571428571,83.8114329388436
"4734","17133",613,10,11,14622.33,22,628,1329.30272727273,"4",0.371515151515151,1068.5515088351
"4735","17134",336,2,3,625.3,31,442,208.433333333333,"4",0.32,6.68515335536426
"4736","17135",563,7,8,1722.18,98,579,215.2725,"3",0.132169405320814,119.257925195003
"4737","17136",0,0,1,231.68,14,662,231.68,"2",0,5.40872053924395
"4738","17137",261,4,5,1099.81,125,677,219.962,"3",0.0524012717536814,79.2985402326822
"4739","17138",398,6,7,4417.27,234,673,631.038571428571,"5",0.0520261437908497,239.343329649533
"4740","17139",682,17,18,19566.76,447,697,1087.04222222222,"6",0.0281701776125568,665.049151783129
"4741","17140",0,0,1,454.12,16,247,454.12,"4",0,25.475539848588
"4742","17141",266,1,2,727.580000000001,138,684,363.79,"6",0.0550638371290545,22.5040266571879
"4743","17142",445,3,4,1275.25,78,684,318.8125,"4",0.168544823232323,14.2906675891148
"4744","17143",98,1,2,880.97,82,515,440.485,"4",0.0294294294294294,39.3956825347922
"4745","17144",83,1,2,984.57,42,84,492.285,"4",0.0588947990543735,51.2133229552019
"4746","17145",146,2,3,3120.91,168,658,1040.30333333333,"5",0.0271803227808814,185.196902632627
"4747","17146",570,12,13,5852.64,164,675,450.203076923077,"4",0.0633287037037037,100.684068661019
"4748","17147",675,8,9,3199.95,99,697,355.55,"3",0.166666666666667,139.645512316687
"4749","17148",0,0,1,124.88,9,51,124.88,"2",0,10.3202957881959
"4750","17149",0,0,1,143.1,6,451,143.1,"2",0,9.06746606303588
"4751","17150",357,5,6,1357.95,64,733,226.325,"3",0.130769230769231,95.8750883303755
"4752","17151",0,0,1,231.9,4,735,231.9,"2",0,12.5279045922024
"4753","17152",231,2,3,2016.5,9,425,672.166666666667,"4",0.513333333333333,145.706599448987
"4754","17153",0,0,1,213.78,14,24,213.78,"1",0,12.3884508758115
"4755","17154",0,0,1,329.34,23,75,329.34,"3",0,12.1393506242335
"4756","17155",719,6,7,892.46,43,736,127.494285714286,"4",0.33287037037037,42.59906003765
"4757","17156",0,0,1,591.87,39,491,591.87,"4",0,57.4145740868783
"4758","17157",728,17,18,5151.9,78,735,286.216666666667,"2",0.173333333333333,220.684953106045
"4759","17158",610,4,5,1980,74,642,396,"5",0.181547619047619,153.289555718941
"4760","17159",624,4,5,2099.59,115,645,419.918,"6",0.161240310077519,94.371744300514
"4761","17160",704,16,17,10209.16,215,735,600.538823529411,"4",0.0361025641025641,277.167352972609
"4762","17161",0,0,1,856.01,52,444,856.01,"5",0,41.174836063377
"4763","17162",277,5,6,1715.46,81,305,285.91,"3",0.0896440129449838,85.641435020648
"4764","17163",654,3,4,699.78,27,675,174.945,"4",0.751724137931035,-0.56155164624497
"4765","17164",241,4,5,2467.35,92,273,493.47,"5",0.0561771561771562,98.3282381238953
"4766","17165",444,5,6,1794.32,77,728,299.053333333334,"4",0.149494949494949,91.8392530475684
"4767","17166",165,1,2,206.34,11,203,103.17,"2",0.500126262626263,8.13946045070506
"4768","17167",66,2,3,867.11,64,445,289.036666666667,"4",0.0282229344729345,47.1537032811076
"4769","17168",0,0,1,400.2,21,498,400.2,"4",0,15.3858767794546
"4770","17169",521,2,3,1156.73,64,578,385.576666666667,"5",0.234684684684685,59.619512060054
"4771","17170",15,1,2,178.68,8,389,89.34,"3",0.0555555555555556,7.69005681502711
"4772","17171",372,1,2,384.59,25,661,192.295,"5",0.516666666666667,5.10696003376387
"4773","17172",648,2,3,956.57,39,726,318.856666666667,"5",0.568384502923977,14.4014587418483
"4774","17173",126,6,7,3766.6,36,131,538.085714285714,"4",0.0494281045751634,244.26180292893
"4775","17174",0,0,1,59.9,4,217,59.9,"2",0,5.77595775321467
"4776","17175",252,3,4,1443.69,42,296,360.9225,"4",0.13546146953405,49.5906472569245
"4777","17176",476,2,3,902.32,37,677,300.773333333333,"5",0.386957994579946,48.0699770181466
"4778","17177",0,0,1,119.5,29,505,119.5,"2",0,3.80837726107186
"4779","17178",0,0,1,432.96,31,731,432.96,"5",0,20.3139794975503
"4780","17179",384,5,6,1507.26,75,562,251.21,"3",0.0815286624203822,64.903334401204
"4781","17180",631,9,10,2236.77,189,687,223.677,"2",0.0527116402116402,115.877081845908
"4782","17181",538,2,3,309.85,28,595,103.283333333333,"4",0.664197530864198,19.2686979064102
"4783","17182",296,1,2,321.3,4,718,160.65,"4",1.97305555555556,3.8297436273349
"4784","17183",98,5,6,3347.31,42,105,557.885,"6",0.0453896604938272,125.782219721442
"4785","17184",161,1,2,198.41,14,730,99.205,"2",0.412713675213675,16.0430937747966
"4786","17185",7,1,2,229.46,38,598,114.73,"2",0.00542635658914729,12.606391579718
"4787","17186",14,1,2,144,1,60,72,"2",0.466666666666667,4.21349179009223
"4788","17187",300,1,2,467.71,21,526,233.855,"4",0.454545454545455,6.00048823251176
"4789","17188",720,11,12,4592.93,136,731,382.744166666667,"3",0.140350877192982,274.362621984259
"4790","17189",631,4,5,953.63,101,737,190.726,"4",0.176739028944911,75.1616525961615
"4791","17190",586,4,5,1726.57,160,644,345.314,"5",0.103343621399177,50.1746525916746
"4792","17191",710,11,12,4310.34,269,738,359.195,"3",0.0477150537634409,165.836961816742
"4793","17192",0,0,1,75.28,20,536,75.28,"3",0,4.54851198254649
"4794","17193",702,6,7,2310.04,28,737,330.005714285714,"4",0.544186046511628,100.550587889333
"4795","17194",257,2,3,812.5,57,530,270.833333333333,"4",0.142800925925926,62.9213058375167
"4796","17195",0,0,1,562.98,31,655,562.98,"3",0,33.2371225705274
"4797","17196",0,0,1,327.75,84,427,327.75,"3",0,11.0563984841431
"4798","17197",0,0,1,1013.01,29,29,1013.01,"5",0,35.7281713717656
"4799","17198",348,2,3,692.22,89,371,230.74,"4",0.122105263157895,32.1749749630835
"4800","17199",0,0,1,135.04,8,582,135.04,"2",0,7.12887891186894
"4801","17200",265,1,2,356.71,25,652,178.355,"4",0.368055555555556,15.7029008667509
"4802","17201",614,3,4,1143.1,154,667,285.775,"5",0.120383986928105,81.2163504674553
"4803","17202",0,0,1,160.65,8,420,160.65,"2",0,4.98218413628538
"4804","17203",353,3,4,5564.09,195,388,1391.0225,"5",0.0452564102564103,275.170607407354
"4805","17204",372,6,7,5504.69,110,547,786.384285714286,"5",0.0704545454545455,326.995222453403
"4806","17205",511,2,3,999.35,27,564,333.116666666667,"5",0.500980392156863,29.5544063861571
"4807","17206",0,0,1,204.24,7,53,204.24,"1",0,9.11440050387088
"4808","17207",0,0,1,292.62,55,652,292.62,"3",0,19.8679178874561
"4809","17208",0,0,1,111.15,21,395,111.15,"1",0,5.27366376967229
"4810","17209",87,2,3,595.7,36,736,198.566666666667,"2",0.0783783783783784,25.8428141107772
"4811","17210",0,0,1,251.72,47,392,251.72,"2",0,8.906908971147
"4812","17211",700,12,13,3773.35,217,726,290.257692307692,"4",0.0680272108843537,122.433267787904
"4813","17212",233,2,3,794.41,29,486,264.803333333333,"5",0.277380952380952,49.8078462917722
"4814","17213",684,11,12,4869.4,130,724,405.783333333333,"4",0.0860324947589099,139.310555370879
"4815","17214",299,5,6,1059.12,79,359,176.52,"4",0.0996527777777778,34.3297003516217
"4816","17215",0,0,1,186.15,11,464,186.15,"2",0,9.96471756782739
"4817","17216",0,0,1,63.6,13,554,63.6,"2",0,1.85287211456865
"4818","17217",385,1,2,210.1,27,619,105.05,"4",0.493589743589744,16.4403729428141
"4819","17218",679,17,18,3891.39,248,683,216.188333333333,"3",0.0481560283687943,207.893872659149
"4820","17219",385,1,2,259.13,43,416,129.565,"4",0.261933106575964,18.4226919275359
"4821","17220",664,13,14,4457.31,408,688,318.379285714286,"4",0.0329855936413313,161.123438396539
"4822","17221",600,3,4,976.62,115,607,244.155,"4",0.162612917795845,19.8479032100226
"4823","17222",633,5,6,1579.51,94,698,263.251666666667,"4",0.190077577577578,94.5223961725211
"4824","17223",65,2,3,558.04,62,375,186.013333333333,"2",0.0318627450980392,29.6136743636984
"4825","17224",0,0,1,100.86,8,501,100.86,"3",0,3.56809561971371
"4826","17225",0,0,1,131.15,5,581,131.15,"2",0,10.3773646594549
"4827","17226",357,2,3,895.47,51,665,298.49,"4",0.205172413793103,37.5145956571092
"4828","17227",675,11,12,1878.93,58,693,156.5775,"4",0.199115044247788,44.5337535920654
"4829","17228",622,12,13,2820.03,199,637,216.925384615385,"3",0.06359918200409,182.498260341091
"4830","17229",46,1,2,318.76,39,142,159.38,"2",0.0333333333333333,7.01943490601373
"4831","17230",467,13,14,9388.49,141,731,670.606428571429,"5",0.0720679012345679,368.492134283232
"4832","17231",720,21,22,7064.79999999998,510,732,321.127272727272,"3",0.0199833472106578,275.605811852998
"4833","17232",12,1,2,417.77,30,14,208.885,"2",0.0117647058823529,38.6706955454124
"4834","17233",689,2,3,560.86,56,724,186.953333333333,"5",0.402923976608187,15.924436062504
"4835","17234",0,0,1,149.89,14,182,149.89,"2",0,5.6073517591457
"4836","17235",528,7,8,1562.98,52,553,195.3725,"3",0.200015782828283,71.903782272156
"4837","17236",630,11,12,1929.26,123,642,160.771666666667,"3",0.13375796178344,64.2085527662797
"4838","17237",370,3,4,994.13,76,381,248.5325,"3",0.158119658119658,74.2103659510591
"4839","17238",736,28,29,7331.66999999998,486,738,252.816206896551,"3",0.0215582893966022,244.950021579543
"4840","17239",214,3,4,1189.45,18,526,297.3625,"3",0.230152329749104,53.0697279412323
"4841","17240",0,0,1,130.6,7,596,130.6,"2",0,9.73927612813224
"4842","17241",277,10,11,2736.64,116,662,248.785454545455,"3",0.0546351084812623,197.892018752752
"4843","17242",576,4,5,2889.28,44,684,577.856,"4",0.231308567603748,227.336276243953
"4844","17243",737,65,66,20203.58,359,738,306.114848484849,"4",0.0229166666666667,1028.71325002471
"4845","17244",680,2,3,1826.04,109,733,608.68,"5",0.19046451914099,52.187380588582
"4846","17245",485,1,2,371.63,24,689,185.815,"5",0.673553240740741,9.40583520032366
"4847","17246",192,1,2,38.92,6,738,19.46,"2",1.27972222222222,0.867359487158356
"4848","17247",0,0,1,280.09,53,15,280.09,"3",0,6.79828487639572
"4849","17248",361,1,2,500.54,85,481,250.27,"5",0.116828478964401,26.1842758499858
"4850","17249",0,0,1,68.03,27,428,68.03,"1",0,3.30095535952667
"4851","17250",258,1,2,381.97,55,261,190.985,"4",0.156363636363636,6.32964577215238
"4852","17251",362,2,3,798.98,65,724,266.326666666667,"4",0.156709956709957,16.730451845334
"4853","17252",70,1,2,348.91,86,186,174.455,"2",0.0274509803921569,19.386787062155
"4854","17253",0,0,1,178.26,18,18,178.26,"1",0,9.94143020781522
"4855","17254",397,2,3,469.479999999999,129,401,156.493333333333,"4",0.0906392694063927,9.90592219360635
"4856","17255",406,3,4,781.7,163,446,195.425,"3",0.0747697974217311,60.3605851710553
"4857","17256",493,3,4,498.93,20,600,124.7325,"3",0.547777777777778,33.7030904444038
"4858","17257",0,0,1,189.78,14,436,189.78,"2",0,7.9987308897594
"4859","17258",269,1,2,417.3,46,665,208.65,"4",0.166049382716049,11.9306551488383
"4860","17259",507,4,5,1452.39,179,655,290.478,"4",0.0737930616205725,71.116121806296
"4861","17260",0,0,1,120.95,6,411,120.95,"2",0,6.56525268823845
"4862","17261",0,0,1,221.59,43,509,221.59,"2",0,20.1283486734373
"4863","17262",672,8,9,2488.76,12,724,276.528888888889,"4",1.24436728395062,74.3094153655923
"4864","17263",0,0,1,63.44,23,208,63.44,"2",0,3.99274814380301
"4865","17264",0,0,1,268.28,70,424,268.28,"2",0,9.63930658263051
"4866","17265",42,1,2,550.01,106,180,275.005,"3",0.0115702479338843,17.5794942894075
"4867","17266",638,4,5,501.72,95,640,100.344,"3",0.180225988700565,23.8095551862301
"4868","17267",0,0,1,317.2,37,127,317.2,"2",0,22.3129406949271
"4869","17268",624,10,11,1733.89,26,731,157.626363636364,"3",0.717193486590038,96.5010613838982
"4870","17269",0,0,1,491.81,110,385,491.81,"4",0,24.8866175442683
"4871","17270",263,1,2,601.45,45,732,300.725,"3",0.186495271867612,16.2224512196109
"4872","17271",0,0,1,204.3,46,736,204.3,"2",0,10.5221337417246
"4873","17272",220,3,4,2148.63,70,262,537.1575,"5",0.0648844641101278,89.5784943471697
"4874","17273",0,0,1,141.12,12,424,141.12,"2",0,3.59556135702855
"4875","17274",360,1,2,573.22,76,395,286.61,"5",0.157894736842105,34.5932425312569
"4876","17275",0,0,1,114.1,23,383,114.1,"1",0,3.97974406000857
"4877","17276",0,0,1,502.49,50,402,502.49,"4",0,15.3061933413432
"4878","17277",95,1,2,1065.35,67,322,532.675,"5",0.0465482026143791,56.3331808089331
"4879","17278",324,1,2,271.24,17,565,135.62,"4",0.675,13.7344732570954
"4880","17279",0,0,1,187.83,8,57,187.83,"3",0,5.3976787265123
"4881","17280",0,0,1,118.86,6,438,118.86,"2",0,10.21520616174
"4882","17281",299,5,6,797.85,2,673,132.975,"2",1.99333333333333,-1.99605182788884
"4883","17282",418,4,5,2308.54,168,548,461.708,"5",0.0686371100164204,83.2997771379816
"4884","17283",0,0,1,188.46,15,378,188.46,"2",0,8.45989602644148
"4885","17284",385,7,8,2788.05999999999,285,445,348.507499999999,"4",0.0344982078853047,161.183050388568
"4886","17285",35,1,2,407.94,41,663,203.97,"2",0.0271317829457364,20.2247792527486
"4887","17286",379,1,2,389.18,89,400,194.59,"4",0.141947565543071,30.666832554079
"4888","17287",710,17,18,3826.86,279,736,212.603333333333,"3",0.0512265512265512,233.522462404649
"4889","17288",385,8,9,2468.43,233,394,274.27,"4",0.0447154471544715,156.449240760666
"4890","17289",610,8,9,2041.8,202,641,226.866666666667,"3",0.0767295597484277,151.294493607839
"4891","17290",723,6,7,1487.96,184,726,212.565714285714,"4",0.123589743589744,42.4454413736039
"4892","17291",0,0,1,550.8,1,308,550.8,"5",NA,NA
"4893","17292",107,1,2,271.75,14,579,135.875,"3",0.254761904761905,15.4337017802603
"4894","17293",728,15,16,3750.63,148,736,234.414375,"3",0.101111111111111,150.535576704453
"4895","17294",0,0,1,467.79,17,669,467.79,"4",0,27.1154264442402
"4896","17295",36,1,2,547,53,64,273.5,"3",0.0179311774461028,15.7946493584856
"4897","17296",0,0,1,338.13,32,730,338.13,"3",0,10.0660526831781
"4898","17297",0,0,1,128.18,49,17,128.18,"2",0,8.9753837346811
"4899","17298",540,4,5,954.26,61,641,190.852,"3",0.26468545751634,28.7806460055148
"4900","17299",470,5,6,993.23,96,481,165.538333333333,"3",0.139893353174603,75.8154914634594
"4901","17300",91,1,2,393.64,37,481,196.82,"3",0.0705749354005168,5.36274812723779
"4902","17301",603,1,2,294.39,107,624,147.195,"4",0.179464285714286,26.1081200783777
"4903","17302",291,4,5,1135.63,68,305,227.126,"4",0.124358974358974,84.6362908454485
"4904","17303",0,0,1,250.04,53,361,250.04,"2",0,8.44035738669821
"4905","17304",0,0,1,111.5,5,534,111.5,"2",0,7.0479715327977
"4906","17305",0,0,1,2135.46,9,648,2135.46,"4",0,126.336043902557
"4907","17306",393,16,17,9782.35,17,403,575.432352941177,"4",0.184507042253521,620.018178185541
"4908","17307",294,10,11,3999.89,22,689,363.626363636364,"4",0.208510638297872,178.386751801144
"4909","17308",59,1,2,4511.76,5,452,2255.88,"5",0.328009259259259,295.06011292714
"4910","17309",578,2,3,320.39,33,673,106.796666666667,"4",0.550436507936508,23.2646042411756
"4911","17310",147,1,2,1025.1,1,534,512.55,"5",4.90138888888889,-36.6918719438811
"4912","17311",596,5,6,3566.56,124,674,594.426666666667,"5",0.157660934744268,227.522706302739
"4913","17312",21,2,3,644.3,11,159,214.766666666667,"1",0.0538461538461538,48.6223179795842
"4914","17313",0,0,1,2328.84,24,31,2328.84,"5",0,125.046260934502
"4915","17314",712,16,17,4904.43,200,736,288.495882352941,"4",0.0930718954248366,199.719479080042
"4916","17315",437,39,40,9569.57999999999,384,438,239.2395,"3",0.019580719832736,195.812589082925
"4917","17316",0,0,1,124.45,35,420,124.45,"2",0,2.5136872028933
"4918","17317",43,2,3,2600.34,8,89,866.78,"4",0.179166666666667,205.773842458229
"4919","17318",0,0,1,157.33,17,725,157.33,"2",0,9.06969106570307
"4920","17319",0,0,1,29.1,3,669,29.1,"2",0,0.91711501133535
"4921","17320",587,5,6,2444.85,86,687,407.475,"5",0.129571376011773,109.210729739817
"4922","17321",569,4,5,1665.21,241,577,333.042,"4",0.0702520576131687,3.83155072700963
"4923","17322",360,4,5,922.59,115,736,184.518,"3",0.0681818181818182,53.2213743457727
"4924","17323",683,11,12,1551.04,168,698,129.253333333333,"1",0.068989898989899,89.4793005531479
"4925","17324",704,10,11,2171.07,111,721,197.37,"3",0.162962962962963,135.244868017777
"4926","17325",361,2,3,609.57,39,641,203.19,"4",0.316666666666667,15.5973861044194
"4927","17326",121,1,2,312.35,82,529,156.175,"3",0.0474509803921569,10.2340484565486
"4928","17327",153,1,2,152.35,3,562,76.175,"2",1.7,-1.84492604374654
"4929","17328",0,0,1,104.7,6,673,104.7,"2",0,5.69968490928707
"4930","17329",722,3,4,998.53,80,736,249.6325,"5",0.233656957928803,67.8648331514816
"4931","17330",625,3,4,423.8,7,647,105.95,"4",2.97619047619048,6.41896952957843
"4932","17331",0,0,1,175.2,1,123,175.2,"2",NA,NA
